n-size,edge_probability,operations_count,operations_count,output
20,0.7,5458,2.5492E-5,true
20,0.7,5912,2.7168E-5,true
20,0.7,5879,3.3384E-5,true
20,0.7,6318,6.216E-6,false
20,0.7,5622,2.5283E-5,true
20,0.7,5719,2.7098E-5,true
20,0.7,6132,2.6679E-5,true
20,0.7,5662,2.7168E-5,true
20,0.7,5994,2.9613E-5,true
20,0.7,5706,2.6191E-5,true
20,0.7,5956,2.8076E-5,true
20,0.7,5957,3.1009E-5,true
20,0.7,5708,2.4445E-5,true
20,0.7,5829,2.5352E-5,true
20,0.7,6276,2.6191E-5,true
20,0.7,6198,2.8565E-5,true
20,0.7,5177,2.7657E-5,true
20,0.7,5632,2.7727E-5,true
20,0.7,5920,2.6749E-5,true
20,0.7,5871,2.4794E-5,true
20,0.7,5584,3.8063E-5,true
20,0.7,5508,3.8133E-5,true
20,0.7,5998,2.8915E-5,true
20,0.7,6156,6.565E-6,false
20,0.7,5873,2.8146E-5,true
20,0.7,5996,2.9124E-5,true
20,0.7,5705,2.8635E-5,true
20,0.7,5465,2.7238E-5,true
20,0.7,5985,2.7587E-5,true
20,0.7,6159,2.5771E-5,true
20,0.7,5659,2.7866E-5,true
20,0.7,5386,2.8077E-5,true
25,0.3,4419,1.1873E-5,false
25,0.3,5535,8.45E-6,false
25,0.3,2922,3.841E-6,false
25,0.3,5133,7.124E-6,false
25,0.3,5844,7.753E-6,false
25,0.3,5079,4.2254E-5,true
25,0.3,5593,1.2781E-5,false
25,0.3,5333,7.194E-6,false
25,0.3,4385,8.52E-6,false
25,0.3,5129,2.9473E-5,true
25,0.3,4517,3.513E-5,true
25,0.3,5801,3.3454E-5,true
25,0.3,5103,6.634E-6,false
25,0.3,4763,6.146E-6,false
25,0.3,5362,8.521E-6,false
25,0.3,4281,5.797E-6,false
25,0.3,5379,3.1917E-5,true
25,0.3,5592,7.682E-6,false
25,0.3,5255,7.194E-6,false
25,0.3,5484,8.521E-6,false
25,0.3,5544,7.194E-6,false
25,0.3,5644,3.2406E-5,true
25,0.3,5645,2.7657E-5,true
25,0.3,5384,3.2197E-5,true
25,0.3,4882,8.73E-6,false
25,0.3,4156,6.286E-6,false
25,0.3,5586,8.521E-6,false
25,0.3,5280,6.565E-6,false
25,0.3,4881,3.2616E-5,true
25,0.3,5187,3.1498E-5,true
25,0.3,5339,8.381E-6,false
25,0.3,5688,9.149E-6,false
25,0.3,5534,7.962E-6,false
25,0.3,5363,7.543E-6,false
25,0.3,5174,3.6317E-5,true
25,0.3,5380,3.2197E-5,true
25,0.3,5840,7.542E-6,false
25,0.3,5254,9.638E-6,false
25,0.3,5021,6.635E-6,false
25,0.3,5637,9.149E-6,false
25,0.3,4664,6.775E-6,false
25,0.3,5758,8.172E-6,false
25,0.3,5655,7.124E-6,false
25,0.3,5793,7.193E-6,false
25,0.3,5487,2.7168E-5,true
25,0.3,4717,3.1987E-5,true
25,0.3,5136,7.263E-6,false
25,0.3,5292,6.705E-6,false
25,0.3,4468,7.613E-6,false
25,0.3,5702,7.124E-6,false
25,0.3,4864,6.565E-6,false
25,0.3,5433,6.635E-6,false
25,0.3,5516,8.73E-6,false
25,0.3,5180,3.101E-5,true
25,0.3,4566,6.705E-6,false
25,0.3,5152,8.591E-6,false
25,0.3,5027,6.705E-6,false
25,0.3,5486,6.635E-6,false
25,0.3,4873,6.984E-6,false
25,0.3,5126,6.775E-6,false
25,0.3,5081,3.1777E-5,true
25,0.3,5590,6.355E-6,false
25,0.3,5204,6.774E-6,false
25,0.3,5199,7.612E-6,false
25,0.3,5390,6.635E-6,false
25,0.3,4876,6.565E-6,false
25,0.3,5137,3.1289E-5,true
25,0.3,5032,7.124E-6,false
25,0.3,5842,7.683E-6,false
25,0.3,5026,6.984E-6,false
25,0.3,5897,3.2896E-5,true
25,0.3,5639,8.171E-6,false
25,0.3,5131,6.705E-6,false
25,0.3,4922,8.521E-6,false
25,0.3,4979,6.566E-6,false
25,0.3,5332,6.146E-6,false
25,0.3,5489,6.635E-6,false
25,0.3,4774,2.9613E-5,true
25,0.3,4874,6.146E-6,false
25,0.3,5609,5.727E-6,false
25,0.3,5331,9.568E-6,false
25,0.3,3437,5.168E-6,false
25,0.3,5615,7.124E-6,false
25,0.3,4871,3.2406E-5,true
25,0.3,5230,8.939E-6,false
25,0.3,3568,4.331E-6,false
25,0.3,4515,7.123E-6,false
25,0.3,5257,6.146E-6,false
25,0.3,4875,6.215E-6,false
25,0.3,5184,6.146E-6,false
25,0.3,5579,3.2476E-5,true
25,0.3,4917,5.657E-6,false
25,0.3,5737,6.286E-6,false
25,0.3,5491,3.3942E-5,true
25,0.3,1303,3.841E-6,false
25,0.3,4996,8.171E-6,false
25,0.3,5537,3.1428E-5,true
25,0.3,5101,7.263E-6,false
25,0.3,5133,3.0521E-5,true
25,0.3,5049,6.565E-6,false
25,0.3,4155,6.146E-6,false
25,0.3,5361,6.635E-6,false
25,0.3,5699,7.543E-6,false
25,0.3,5234,7.194E-6,false
25,0.3,5485,3.1987E-5,true
25,0.3,5125,3.4781E-5,true
25,0.3,4621,6.216E-6,false
25,0.3,5284,2.7936E-5,true
25,0.3,5742,7.962E-6,false
25,0.3,5178,6.775E-6,false
25,0.3,5734,7.612E-6,false
25,0.3,5331,6.705E-6,false
25,0.3,4098,5.308E-6,false
25,0.3,5452,6.146E-6,false
25,0.3,4974,7.753E-6,false
25,0.3,5691,3.2407E-5,true
25,0.3,5637,3.1498E-5,true
25,0.3,5279,6.705E-6,false
25,0.3,5699,7.473E-6,false
25,0.3,5987,7.753E-6,false
25,0.3,5437,3.1987E-5,true
25,0.3,4934,6.635E-6,false
25,0.3,4886,7.193E-6,false
25,0.3,5538,6.634E-6,false
25,0.3,5390,6.216E-6,false
25,0.3,4723,6.635E-6,false
25,0.3,5389,3.5688E-5,true
25,0.3,5393,7.194E-6,false
25,0.3,4825,6.705E-6,false
25,0.3,5848,3.2406E-5,true
25,0.3,4364,6.635E-6,false
25,0.3,5179,3.2895E-5,true
25,0.3,5228,6.077E-6,false
25,0.3,4997,6.775E-6,false
25,0.3,4876,7.683E-6,false
25,0.3,5511,6.704E-6,false
25,0.3,5649,8.241E-6,false
25,0.3,5488,3.2407E-5,true
25,0.3,4928,7.264E-6,false
25,0.3,5483,7.263E-6,false
25,0.3,5542,7.613E-6,false
25,0.3,5642,1.2502E-5,false
25,0.3,4511,6.146E-6,false
25,0.3,5036,6.146E-6,false
25,0.3,5179,6.146E-6,false
25,0.3,5587,7.054E-6,false
25,0.3,4719,3.0031E-5,true
25,0.3,4668,3.094E-5,true
25,0.3,5646,7.123E-6,false
25,0.3,5694,3.4083E-5,true
25,0.3,4959,7.682E-6,false
25,0.3,4846,6.635E-6,false
25,0.3,5230,8.87E-6,false
25,0.3,3589,4.33E-6,false
25,0.3,5593,7.054E-6,false
25,0.3,6072,6.635E-6,false
25,0.3,5182,6.565E-6,false
25,0.3,4844,6.216E-6,false
25,0.3,4877,5.797E-6,false
25,0.3,4361,5.657E-6,false
25,0.3,5459,7.264E-6,false
25,0.3,5598,7.054E-6,false
25,0.3,5289,7.124E-6,false
25,0.3,4717,7.123E-6,false
25,0.3,5541,8.451E-6,false
25,0.3,5235,7.612E-6,false
25,0.3,5183,7.194E-6,false
25,0.3,4463,6.635E-6,false
25,0.3,4717,6.704E-6,false
25,0.3,5442,6.146E-6,false
25,0.3,5184,6.635E-6,false
25,0.3,5379,7.193E-6,false
25,0.3,5844,9.079E-6,false
25,0.3,4821,6.635E-6,false
25,0.3,5434,6.146E-6,false
25,0.3,5205,6.216E-6,false
25,0.3,5652,3.2895E-5,true
25,0.3,6196,4.0857E-5,true
25,0.3,5105,8.451E-6,false
25,0.3,5532,7.682E-6,false
25,0.3,4974,6.705E-6,false
25,0.3,4927,6.215E-6,false
25,0.3,5638,6.705E-6,false
25,0.3,5536,3.094E-5,true
25,0.3,5406,7.752E-6,false
25,0.3,663,2.375E-6,false
25,0.3,5646,8.101E-6,false
25,0.3,4362,6.705E-6,false
25,0.3,5073,7.683E-6,false
25,0.3,5439,8.59E-6,false
25,0.3,5273,3.1918E-5,true
25,0.3,5841,3.534E-5,true
25,0.3,6111,3.1498E-5,true
25,0.3,4571,2.8076E-5,true
25,0.3,4898,5.867E-6,false
25,0.3,5277,6.705E-6,false
25,0.3,4508,6.356E-6,false
25,0.3,5891,3.6038E-5,true
25,0.3,4741,6.635E-6,false
25,0.3,4482,8.52E-6,false
25,0.3,4289,6.705E-6,false
25,0.3,4670,7.683E-6,false
25,0.3,4001,6.565E-6,false
25,0.3,4668,7.473E-6,false
25,0.3,5549,6.775E-6,false
25,0.3,4673,9.149E-6,false
25,0.3,4463,6.146E-6,false
25,0.3,4623,6.215E-6,false
25,0.3,4414,3.1988E-5,true
25,0.3,5484,3.2476E-5,true
25,0.3,5258,7.123E-6,false
25,0.3,5038,3.0939E-5,true
25,0.3,5874,7.613E-6,false
25,0.3,5233,7.124E-6,false
25,0.3,4972,8.521E-6,false
25,0.3,5383,7.194E-6,false
25,0.3,5953,1.0127E-5,false
25,0.3,4972,6.705E-6,false
25,0.3,5483,3.2476E-5,true
25,0.3,6359,3.1988E-5,true
25,0.3,4665,3.1498E-5,true
25,0.3,5127,3.0102E-5,true
25,0.3,4926,3.3384E-5,true
25,0.3,5768,7.683E-6,false
25,0.3,4899,6.635E-6,false
25,0.3,5129,3.2896E-5,true
25,0.3,5081,6.215E-6,false
25,0.3,4871,3.1289E-5,true
25,0.3,5073,6.215E-6,false
25,0.3,5237,3.1987E-5,true
25,0.3,5172,6.565E-6,false
25,0.3,5592,3.1988E-5,true
25,0.3,4769,6.146E-6,false
25,0.3,5282,7.123E-6,false
25,0.3,4574,1.1314E-5,false
25,0.3,6370,3.485E-5,true
25,0.3,5335,3.3314E-5,true
25,0.3,4921,9.079E-6,false
25,0.3,5970,7.124E-6,false
25,0.3,5329,8.032E-6,false
25,0.3,5178,4.3022E-5,true
25,0.3,4983,3.1429E-5,true
25,0.3,5023,3.052E-5,true
25,0.3,1126,2.375E-6,false
25,0.3,5329,7.543E-6,false
25,0.3,5744,6.635E-6,false
25,0.3,4972,3.2406E-5,true
25,0.3,5692,3.1009E-5,true
25,0.3,5437,6.565E-6,false
25,0.3,5285,3.052E-5,true
25,0.3,4872,3.2895E-5,true
25,0.3,5854,3.2896E-5,true
25,0.3,5486,7.543E-6,false
25,0.3,4928,6.634E-6,false
25,0.3,4972,3.4851E-5,true
25,0.3,5379,7.054E-6,false
25,0.3,4615,6.286E-6,false
25,0.3,4671,6.635E-6,false
25,0.3,4467,3.2407E-5,true
25,0.3,5283,3.3803E-5,true
25,0.3,5647,7.054E-6,false
25,0.3,4486,7.263E-6,false
25,0.3,5078,6.705E-6,false
25,0.3,5336,6.146E-6,false
25,0.3,5439,2.9823E-5,true
25,0.3,5447,3.3384E-5,true
25,0.3,5089,7.193E-6,false
25,0.3,5430,7.613E-6,false
25,0.3,5304,7.193E-6,false
25,0.3,5490,3.1708E-5,true
25,0.3,5095,6.146E-6,false
25,0.3,5103,6.565E-6,false
25,0.3,5138,3.3943E-5,true
25,0.3,4614,5.657E-6,false
25,0.3,5688,3.3315E-5,true
25,0.3,4712,6.635E-6,false
25,0.3,3591,5.308E-6,false
25,0.3,5476,6.635E-6,false
25,0.3,4823,1.0057E-5,false
25,0.3,4570,6.146E-6,false
25,0.3,4360,7.124E-6,false
25,0.3,5076,3.108E-5,true
25,0.3,5281,6.635E-6,false
25,0.3,5950,3.052E-5,true
25,0.3,5180,7.542E-6,false
25,0.3,5375,7.054E-6,false
25,0.3,5382,3.3803E-5,true
25,0.3,5279,7.264E-6,false
25,0.3,5183,3.6317E-5,true
25,0.3,5387,6.565E-6,false
25,0.3,4877,7.264E-6,false
25,0.3,5384,3.1219E-5,true
25,0.3,5080,6.775E-6,false
25,0.3,5132,3.4292E-5,true
25,0.3,5353,9.498E-6,false
25,0.3,5031,9.079E-6,false
25,0.3,5131,2.9822E-5,true
25,0.3,5158,7.124E-6,false
25,0.3,4716,8.102E-6,false
25,0.3,5257,6.705E-6,false
25,0.5,7580,3.2476E-5,true
25,0.5,8760,3.2896E-5,true
25,0.5,8656,3.3384E-5,true
25,0.5,8736,9.009E-6,false
25,0.5,8346,3.3384E-5,true
25,0.5,8455,3.5479E-5,true
25,0.5,7895,1.1035E-5,false
25,0.5,8403,1.0057E-5,false
25,0.5,7782,9.568E-6,false
25,0.5,8500,3.1498E-5,true
25,0.5,8099,3.5061E-5,true
25,0.5,8259,3.3803E-5,true
25,0.5,8502,3.4012E-5,true
25,0.5,7985,3.3803E-5,true
25,0.5,8805,1.0965E-5,false
25,0.5,7601,1.2013E-5,false
25,0.5,8702,8.242E-6,false
25,0.5,8858,2.9054E-5,true
25,0.5,8144,2.7726E-5,true
25,0.5,8564,3.2896E-5,true
25,0.5,8245,2.8634E-5,true
25,0.5,7680,2.2838E-5,false
25,0.5,7734,1.2292E-5,false
25,0.5,9065,6.1041E-5,true
25,0.5,8448,6.167E-5,true
25,0.5,8545,1.4806E-5,false
25,0.5,9219,1.2712E-5,false
25,0.5,9027,5.6711E-5,true
25,0.5,7787,5.0634E-5,true
25,0.5,8524,9.987E-6,false
25,0.5,8332,1.1733E-5,false
25,0.5,9314,4.5815E-5,true
25,0.5,7983,3.6736E-5,true
25,0.5,8604,3.96E-5,true
25,0.5,8401,4.4978E-5,true
25,0.5,8564,1.1035E-5,false
25,0.5,7659,8.242E-6,false
25,0.5,8406,8.521E-6,false
25,0.5,8297,8.73E-6,false
25,0.5,8207,8.661E-6,false
25,0.5,8057,3.8972E-5,true
25,0.5,8670,3.5968E-5,true
25,0.5,7581,9.08E-6,false
25,0.5,7282,9.428E-6,false
25,0.5,9173,3.9949E-5,true
25,0.5,7889,4.2044E-5,true
25,0.5,8657,1.4318E-5,false
25,0.5,8407,3.4641E-5,true
25,0.5,7859,2.9054E-5,true
25,0.5,8357,2.8845E-5,true
25,0.5,8700,4.5467E-5,true
25,0.5,8191,1.1873E-5,false
25,0.5,7919,1.2222E-5,false
25,0.5,8192,5.3429E-5,true
25,0.5,8765,5.2241E-5,true
25,0.5,9172,5.1333E-5,true
25,0.5,7376,7.962E-6,false
25,0.5,8814,5.3149E-5,true
25,0.5,8144,4.7073E-5,true
25,0.5,7786,1.0825E-5,false
25,0.5,8548,8.52E-6,false
25,0.5,8856,3.0031E-5,true
25,0.5,7891,3.1988E-5,true
25,0.5,8767,9.568E-6,false
25,0.5,7742,9.08E-6,false
25,0.5,7475,8.102E-6,false
25,0.5,8194,7.682E-6,false
25,0.5,8582,2.9822E-5,true
25,0.5,8598,3.0521E-5,true
25,0.5,8708,1.1593E-5,false
25,0.5,8454,8.032E-6,false
25,0.5,7529,8.661E-6,false
25,0.5,8556,3.4152E-5,true
25,0.5,8271,8.59E-6,false
25,0.5,8141,8.172E-6,false
25,0.5,8731,8.102E-6,false
25,0.5,8616,3.7085E-5,true
25,0.5,7690,2.7099E-5,true
25,0.5,9112,9.429E-6,false
25,0.5,7655,9.498E-6,false
25,0.5,7583,8.66E-6,false
25,0.5,8192,7.543E-6,false
25,0.5,8355,2.8634E-5,true
25,0.5,8197,9.149E-6,false
25,0.5,8105,2.8705E-5,true
25,0.5,8320,2.7657E-5,true
25,0.5,7887,8.172E-6,false
25,0.5,8606,8.94E-6,false
25,0.5,8608,3.3733E-5,true
25,0.5,8094,2.7238E-5,true
25,0.5,8648,3.2407E-5,true
25,0.5,7840,2.7588E-5,true
25,0.5,8153,8.52E-6,false
25,0.5,8567,2.8635E-5,true
25,0.5,8294,2.8146E-5,true
25,0.5,8143,7.543E-6,false
25,0.5,8296,2.6749E-5,true
25,0.5,9111,2.8215E-5,true
25,0.5,8609,2.8076E-5,true
25,0.5,8350,8.101E-6,false
25,0.5,8299,3.2895E-5,true
25,0.5,8253,2.7727E-5,true
25,0.5,7733,2.7238E-5,true
25,0.5,8019,7.613E-6,false
25,0.5,8556,2.6679E-5,true
25,0.5,7936,2.7098E-5,true
25,0.5,7736,8.241E-6,false
25,0.5,8605,2.6959E-5,true
25,0.5,8503,2.668E-5,true
25,0.5,8601,2.6749E-5,true
25,0.5,7844,2.661E-5,true
25,0.5,8452,3.1987E-5,true
25,0.5,8813,8.171E-6,false
25,0.5,8651,2.7587E-5,true
25,0.5,8404,2.8635E-5,true
25,0.5,8520,2.7098E-5,true
25,0.5,8142,2.7098E-5,true
25,0.5,8656,2.8146E-5,true
25,0.5,8446,2.7238E-5,true
25,0.5,7632,2.7028E-5,true
25,0.5,8195,7.683E-6,false
25,0.5,8355,8.66E-6,false
25,0.5,8806,8.52E-6,false
25,0.5,7480,2.6679E-5,true
25,0.5,8957,3.3663E-5,true
25,0.5,8407,2.7238E-5,true
25,0.5,8098,2.7588E-5,true
25,0.5,8102,3.2406E-5,true
25,0.5,8464,2.8844E-5,true
25,0.5,8464,2.6609E-5,true
25,0.5,8253,2.7588E-5,true
25,0.5,8244,2.64E-5,true
25,0.5,7747,9.219E-6,false
25,0.5,7438,7.752E-6,false
25,0.5,7591,8.52E-6,false
25,0.5,8917,2.7308E-5,true
25,0.5,8399,2.6679E-5,true
25,0.5,8546,3.1289E-5,true
25,0.5,7889,2.6679E-5,true
25,0.5,7716,7.962E-6,false
25,0.5,8453,8.591E-6,false
25,0.5,7790,2.8286E-5,true
25,0.5,8806,2.8076E-5,true
25,0.5,7838,3.052E-5,true
25,0.5,8053,2.7727E-5,true
25,0.5,8768,2.8076E-5,true
25,0.5,8301,8.939E-6,false
25,0.5,7681,3.1219E-5,true
25,0.5,8432,7.752E-6,false
25,0.5,7935,8.031E-6,false
25,0.5,8049,8.52E-6,false
25,0.5,8348,2.7098E-5,true
25,0.5,8704,2.7657E-5,true
25,0.5,8599,2.6749E-5,true
25,0.5,8608,2.7448E-5,true
25,0.5,7839,2.7588E-5,true
25,0.5,9227,3.0031E-5,true
25,0.5,8154,2.7867E-5,true
25,0.5,7829,8.591E-6,false
25,0.5,8664,2.675E-5,true
25,0.5,8256,2.7238E-5,true
25,0.5,7578,7.962E-6,false
25,0.5,8870,2.7587E-5,true
25,0.5,8009,2.8146E-5,true
25,0.5,8347,2.7727E-5,true
25,0.5,8091,7.962E-6,false
25,0.5,8202,2.7657E-5,true
25,0.5,8654,2.7587E-5,true
25,0.5,8365,9.499E-6,false
25,0.5,8554,2.7238E-5,true
25,0.5,7638,8.661E-6,false
25,0.5,9483,8.521E-6,false
25,0.5,8151,8.591E-6,false
25,0.5,7789,7.961E-6,false
25,0.5,8347,2.8565E-5,true
25,0.5,8503,8.52E-6,false
25,0.5,8252,3.0939E-5,true
25,0.5,8440,2.7587E-5,true
25,0.5,7717,6.984E-6,false
25,0.5,8745,9.568E-6,false
25,0.5,8046,2.7587E-5,true
25,0.5,8137,2.7238E-5,true
25,0.5,8619,8.66E-6,false
25,0.5,8138,2.7238E-5,true
25,0.5,8039,8.172E-6,false
25,0.5,8147,2.7029E-5,true
25,0.5,8547,2.7238E-5,true
25,0.5,8037,3.2965E-5,true
25,0.5,7679,8.381E-6,false
25,0.5,7330,8.172E-6,false
25,0.5,8565,2.8146E-5,true
25,0.5,8865,3.2476E-5,true
25,0.5,8243,3.1848E-5,true
25,0.5,8513,2.8634E-5,true
25,0.5,7902,2.8145E-5,true
25,0.5,8861,2.7169E-5,true
25,0.5,8407,2.7238E-5,true
25,0.5,7630,8.241E-6,false
25,0.5,8652,2.647E-5,true
25,0.5,8756,8.171E-6,false
25,0.5,8698,8.45E-6,false
25,0.5,7883,8.73E-6,false
25,0.5,8100,2.7657E-5,true
25,0.5,8403,2.8076E-5,true
25,0.5,8511,3.1498E-5,true
25,0.5,8345,2.8216E-5,true
25,0.5,8198,3.3873E-5,true
25,0.5,8309,8.032E-6,false
25,0.5,8862,8.45E-6,false
25,0.5,8143,2.8146E-5,true
25,0.5,8356,3.2406E-5,true
25,0.5,8043,2.7518E-5,true
25,0.5,9007,3.2476E-5,true
25,0.5,8369,2.9403E-5,true
25,0.5,8569,1.1873E-5,false
25,0.5,8044,2.8495E-5,true
25,0.5,7742,8.451E-6,false
25,0.5,7486,3.3803E-5,true
25,0.5,8422,2.7657E-5,true
25,0.5,8606,8.45E-6,false
25,0.5,8248,3.0311E-5,true
25,0.5,8093,2.7588E-5,true
25,0.5,8403,8.591E-6,false
25,0.5,8656,2.7168E-5,true
25,0.5,9436,2.668E-5,true
25,0.5,8809,2.668E-5,true
25,0.5,8402,8.102E-6,false
25,0.5,8502,2.7447E-5,true
25,0.5,8299,2.668E-5,true
25,0.5,9016,2.8146E-5,true
25,0.5,8549,8.521E-6,false
25,0.5,8139,8.59E-6,false
25,0.5,8502,2.7169E-5,true
25,0.5,9015,2.7797E-5,true
25,0.5,7505,7.543E-6,false
25,0.5,7641,2.6679E-5,true
25,0.5,8419,7.543E-6,false
25,0.5,8295,2.7657E-5,true
25,0.5,8756,2.7657E-5,true
25,0.5,8201,2.7168E-5,true
25,0.5,8149,8.032E-6,false
25,0.5,8146,2.6609E-5,true
25,0.5,8428,7.543E-6,false
25,0.5,8712,9.149E-6,false
25,0.5,9015,2.8146E-5,true
25,0.5,8296,2.8426E-5,true
25,0.5,7737,2.6191E-5,true
25,0.5,7926,7.124E-6,false
25,0.5,8400,8.59E-6,false
25,0.5,7184,3.3175E-5,true
25,0.5,7788,2.8565E-5,true
25,0.5,8398,2.6261E-5,true
25,0.5,8136,8.59E-6,false
25,0.5,8092,7.682E-6,false
25,0.5,7835,7.124E-6,false
25,0.5,8453,2.668E-5,true
25,0.5,7276,2.6679E-5,true
25,0.5,8191,3.1987E-5,true
25,0.5,8195,8.032E-6,false
25,0.5,8654,2.675E-5,true
25,0.5,8152,9.358E-6,false
25,0.5,8402,2.7588E-5,true
25,0.5,8705,9.009E-6,false
25,0.5,8040,2.7657E-5,true
25,0.5,8811,2.8076E-5,true
25,0.5,8567,2.7168E-5,true
25,0.5,8714,7.613E-6,false
25,0.5,9038,8.591E-6,false
25,0.5,8565,2.7587E-5,true
25,0.5,8725,2.7726E-5,true
25,0.5,7681,9.079E-6,false
25,0.5,8601,2.7657E-5,true
25,0.5,8353,2.7238E-5,true
25,0.5,8503,8.101E-6,false
25,0.5,8006,3.2267E-5,true
25,0.5,8145,2.7658E-5,true
25,0.5,8368,8.031E-6,false
25,0.5,7840,6.774E-6,false
25,0.5,7996,7.961E-6,false
25,0.5,8755,2.6749E-5,true
25,0.5,7743,2.7238E-5,true
25,0.5,8470,2.7448E-5,true
25,0.5,8088,7.683E-6,false
25,0.5,8000,2.7657E-5,true
25,0.5,7642,8.451E-6,false
25,0.5,8238,8.661E-6,false
25,0.5,8252,8.171E-6,false
25,0.5,8005,3.052E-5,true
25,0.5,8246,8.381E-6,false
25,0.5,8095,3.3872E-5,true
25,0.5,8864,2.6749E-5,true
25,0.5,8045,8.591E-6,false
25,0.5,8041,2.6609E-5,true
25,0.5,7943,2.7168E-5,true
25,0.5,8868,9.079E-6,false
25,0.5,8234,9.009E-6,false
25,0.5,8357,3.2895E-5,true
25,0.5,8196,2.6679E-5,true
25,0.5,8348,2.64E-5,true
25,0.5,8701,2.6679E-5,true
25,0.7,10862,2.7657E-5,true
25,0.7,12073,3.1428E-5,true
25,0.7,11365,2.9334E-5,true
25,0.7,12075,2.7587E-5,true
25,0.7,11166,2.7238E-5,true
25,0.7,11515,2.7587E-5,true
25,0.7,10346,2.7168E-5,true
25,0.7,11231,2.9124E-5,true
25,0.7,11316,2.7588E-5,true
25,0.7,11823,2.6609E-5,true
25,0.7,11406,2.7098E-5,true
25,0.7,11361,3.0591E-5,true
25,0.7,11478,2.7308E-5,true
25,0.7,11060,2.7727E-5,true
25,0.7,10953,3.1009E-5,true
25,0.7,11158,2.7727E-5,true
25,0.7,10851,2.7238E-5,true
25,0.7,11560,2.6679E-5,true
25,0.7,12394,2.8146E-5,true
25,0.7,11763,2.7238E-5,true
25,0.7,11166,2.7657E-5,true
25,0.7,12066,2.7587E-5,true
25,0.7,11212,3.101E-5,true
25,0.7,11478,2.7238E-5,true
25,0.7,11308,8.73E-6,false
25,0.7,11561,2.7658E-5,true
25,0.7,12330,2.7727E-5,true
25,0.7,11212,1.0686E-5,false
25,0.7,11731,3.2407E-5,true
25,0.7,11460,3.6667E-5,true
25,0.7,11517,2.7098E-5,true
25,0.7,11104,2.7238E-5,true
25,0.7,11670,8.451E-6,false
25,0.7,12181,2.7099E-5,true
25,0.7,11470,2.7587E-5,true
25,0.7,11410,8.66E-6,false
25,0.7,11970,2.7029E-5,true
25,0.7,11623,3.1918E-5,true
25,0.7,11152,8.59E-6,false
25,0.7,10990,2.7448E-5,true
25,0.7,11780,2.7238E-5,true
25,0.7,11056,2.7239E-5,true
25,0.7,11669,3.101E-5,true
25,0.7,11670,9.079E-6,false
25,0.7,11156,2.7238E-5,true
25,0.7,12018,2.9054E-5,true
25,0.7,11233,9.708E-6,false
25,0.7,12235,2.7588E-5,true
25,0.7,10760,2.7726E-5,true
25,0.7,11164,2.8146E-5,true
25,0.7,10587,2.7099E-5,true
25,0.7,10897,3.3873E-5,true
25,0.7,10617,3.8064E-5,true
25,0.7,11625,3.2406E-5,true
25,0.7,12023,3.953E-5,true
25,0.7,11362,2.9193E-5,true
25,0.7,11412,2.9543E-5,true
25,0.7,11413,3.3804E-5,true
25,0.7,11459,3.3803E-5,true
25,0.7,10923,3.1498E-5,true
25,0.7,11101,3.2895E-5,true
25,0.7,11579,3.4711E-5,true
25,0.7,11417,1.0058E-5,false
25,0.7,10869,3.0312E-5,true
25,0.7,11056,3.3384E-5,true
25,0.7,11360,3.0102E-5,true
25,0.7,11920,3.0521E-5,true
25,0.7,11247,3.4362E-5,true
25,0.7,11056,3.2616E-5,true
25,0.7,11580,3.0521E-5,true
25,0.7,12385,3.2406E-5,true
25,0.7,11353,2.6959E-5,true
25,0.7,11767,2.6749E-5,true
25,0.7,12280,2.8216E-5,true
25,0.7,12129,3.2895E-5,true
25,0.7,11722,2.7238E-5,true
25,0.7,11573,2.7307E-5,true
25,0.7,11465,2.8565E-5,true
25,0.7,11927,2.7168E-5,true
25,0.7,11253,8.939E-6,false
25,0.7,11211,2.7587E-5,true
25,0.7,11672,2.7447E-5,true
25,0.7,11407,2.7169E-5,true
25,0.7,11460,2.7238E-5,true
25,0.7,11868,2.8634E-5,true
25,0.7,11121,2.9054E-5,true
25,0.7,11561,2.6749E-5,true
25,0.7,10640,2.7098E-5,true
25,0.7,11458,7.752E-6,false
25,0.7,11161,2.8216E-5,true
25,0.7,12281,2.8146E-5,true
25,0.7,11922,9.01E-6,false
25,0.7,11054,2.6261E-5,true
25,0.7,11059,8.101E-6,false
25,0.7,10589,2.6679E-5,true
25,0.7,11149,2.7936E-5,true
25,0.7,12122,2.7238E-5,true
25,0.7,11564,2.7587E-5,true
25,0.7,11508,2.8076E-5,true
25,0.7,11522,3.1988E-5,true
25,0.7,11868,7.683E-6,false
25,0.7,11110,2.7588E-5,true
25,0.7,11989,2.7308E-5,true
25,0.7,11507,9.219E-6,false
25,0.7,10742,2.7587E-5,true
25,0.7,11462,2.7587E-5,true
25,0.7,11262,3.1429E-5,true
25,0.7,11455,2.626E-5,true
25,0.7,11207,2.7866E-5,true
25,0.7,11400,2.7098E-5,true
25,0.7,11669,2.7727E-5,true
25,0.7,11006,2.8146E-5,true
25,0.7,11562,2.7238E-5,true
25,0.7,11930,2.7726E-5,true
25,0.7,11614,2.9053E-5,true
25,0.7,11364,2.7168E-5,true
25,0.7,11631,2.8146E-5,true
25,0.7,11153,2.7797E-5,true
25,0.7,11613,2.8076E-5,true
25,0.7,11331,2.7099E-5,true
25,0.7,10954,2.7238E-5,true
25,0.7,11973,2.8286E-5,true
